[nm];[A];
;Sample 1;
190.0;-4.0970
191.0;-0.3230
192.0;8.0000
193.0;-3.7954
194.0;8.0000
195.0;0.7402
196.0;1.1659
197.0;8.0000
198.0;8.0000
199.0;8.0000
200.0;8.0000
201.0;8.0000
202.0;8.0000
203.0;8.0000
204.0;8.0000
205.0;8.0000
206.0;8.0000
207.0;-0.0614
208.0;0.4607
209.0;8.0000
210.0;8.0000
211.0;-3.1962
212.0;0.2728
213.0;8.0000
214.0;0.5237
215.0;0.3560
216.0;8.0000
217.0;0.3035
218.0;1.2112
219.0;8.0000
220.0;8.0000
221.0;8.0000
222.0;1.8221
223.0;8.0000
224.0;8.0000
225.0;8.0000
226.0;8.0000
227.0;0.1616
228.0;8.0000
229.0;8.0000
230.0;0.4821
231.0;0.2429
232.0;8.0000
233.0;8.0000
234.0;8.0000
235.0;8.0000
236.0;1.1944
237.0;8.0000
238.0;0.1017
239.0;8.0000
240.0;8.0000
241.0;8.0000
242.0;8.0000
243.0;8.0000
244.0;8.0000
245.0;-4.1495
246.0;1.9229
247.0;-0.0184
248.0;-0.0526
249.0;0.2498
250.0;8.0000
251.0;0.6633
252.0;0.4126
253.0;8.0000
254.0;8.0000
255.0;8.0000
256.0;8.0000
257.0;0.3422
258.0;0.9948
259.0;0.3831
260.0;0.4773
261.0;1.3036
262.0;8.0000
263.0;8.0000
264.0;-0.1744
265.0;8.0000
266.0;8.0000
267.0;-0.0129
268.0;0.8758
269.0;0.0964
270.0;8.0000
271.0;8.0000
272.0;8.0000
273.0;8.0000
274.0;8.0000
275.0;0.5118
276.0;8.0000
277.0;1.0307
278.0;8.0000
279.0;0.8081
280.0;8.0000
281.0;0.7044
282.0;1.0232
283.0;1.5374
284.0;1.6053
285.0;1.5822
286.0;1.5363
287.0;1.5092
288.0;1.4801
289.0;1.4445
290.0;1.4147
291.0;1.3928
292.0;1.3689
293.0;1.3430
294.0;1.3256
295.0;1.3094
296.0;1.2923
297.0;1.2788
298.0;1.2675
299.0;1.2586
300.0;1.2545
301.0;1.2467
302.0;1.2477
303.0;1.2415
304.0;1.2433
305.0;1.2354
306.0;1.2359
307.0;1.2298
308.0;1.2247
309.0;1.2181
310.0;1.2101
311.0;1.1995
312.0;1.1870
313.0;1.1714
314.0;1.1591
315.0;1.1439
316.0;1.1278
317.0;1.1164
318.0;1.1060
319.0;1.0975
320.0;1.0952
321.0;1.0897
322.0;1.0890
323.0;1.0885
324.0;1.0909
325.0;1.0921
326.0;1.0958
327.0;1.0982
328.0;1.1004
329.0;1.1033
330.0;1.1084
331.0;1.1109
332.0;1.1159
333.0;1.1274
334.0;1.1367
335.0;1.1505
336.0;1.1669
337.0;1.1860
338.0;1.2104
339.0;1.2357
340.0;1.2690
341.0;1.3006
342.0;1.3402
343.0;1.3817
344.0;1.4246
345.0;1.4713
346.0;1.5204
347.0;1.5682
348.0;1.6172
349.0;1.6578
350.0;1.6983
351.0;1.7337
352.0;1.7694
353.0;1.7945
354.0;1.8178
355.0;1.8454
356.0;1.8611
357.0;1.8860
358.0;1.9125
359.0;1.9398
360.0;1.9752
361.0;2.0160
362.0;2.0580
363.0;2.0967
364.0;2.1334
365.0;2.1699
366.0;2.2054
367.0;2.2193
368.0;2.2416
369.0;2.2579
370.0;2.2648
371.0;2.2817
372.0;2.2889
373.0;2.2986
374.0;2.2964
375.0;2.2819
376.0;2.2784
377.0;2.2735
378.0;2.2619
379.0;2.2487
380.0;2.2338
381.0;2.2315
382.0;2.2352
383.0;2.2510
384.0;2.2684
385.0;2.2955
386.0;2.3461
387.0;2.4107
388.0;2.5098
389.0;2.6339
390.0;2.7990
391.0;2.9570
392.0;3.1947
393.0;3.2478
394.0;3.3939
395.0;3.4854
396.0;3.4718
397.0;3.5023
398.0;3.4793
399.0;3.4955
400.0;3.5552
401.0;3.4297
402.0;3.5899
403.0;3.4891
404.0;3.4683
405.0;3.5197
406.0;3.4986
407.0;3.5150
408.0;3.4644
409.0;3.4805
410.0;3.4689
411.0;3.5553
412.0;3.5259
413.0;3.5355
414.0;3.4877
415.0;3.6058
416.0;3.5444
417.0;3.5892
418.0;3.5153
419.0;3.5173
420.0;3.4888
421.0;3.4532
422.0;3.5462
423.0;3.5092
424.0;3.4554
425.0;3.3905
426.0;3.4384
427.0;3.4432
428.0;3.3963
429.0;3.4135
430.0;3.3613
431.0;3.2581
432.0;2.9259
433.0;2.3897
434.0;1.8848
435.0;1.4760
436.0;1.1656
437.0;0.9333
438.0;0.7608
439.0;0.6314
440.0;0.5342
441.0;0.4606
442.0;0.4047
443.0;0.3633
444.0;0.3328
445.0;0.3106
446.0;0.2938
447.0;0.2813
448.0;0.2718
449.0;0.2655
450.0;0.2608
451.0;0.2573
452.0;0.2549
453.0;0.2531
454.0;0.2515
455.0;0.2503
456.0;0.2489
457.0;0.2475
458.0;0.2457
459.0;0.2442
460.0;0.2424
461.0;0.2406
462.0;0.2391
463.0;0.2380
464.0;0.2380
465.0;0.2384
466.0;0.2399
467.0;0.2423
468.0;0.2461
469.0;0.2510
